Image,Titre,Duree,Description,Nbjoueur
https://cdn3.philibertnet.com/415739-thickbox_default/catane.jpg,Catan,"
1 à 2h
",Explorez l'île de Catane et utilisez vos ressources pour construire villes et routes. Contrôlez le plus grand territoire et remportez la partie. Catan est un jeu mêlant la gestion et la négociation.,"

3 à 4 joueur(s)

"
https://cdn3.philibertnet.com/310147-thickbox_default/l-ile-interdite.jpg,L'ile Interdite,"
30mn à 1h
",Osez débarquer sur l’île interdite ! Formez une équipe d’intrépides aventuriers et coopérez pour réussir une mission insensée : récupérer 4 trésors sacrés au milieu des ruines.,"

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/395862-thickbox_default/imagine.jpg,Imagine,"
30mn à 1h
","Dans Imagine, les joueurs ont pour mission de faire deviner des énigmes (films, lieux, personnages...) en faisant appel à leur imagination. Superposez, assemblez, combinez et même animez, les possibilités sont infinies !","

3 à 8 joueur(s)

"
https://cdn1.philibertnet.com/357689-thickbox_default/zombicide-black-plague-murder-of-crowz.jpg,Zombicide : Black Plague - Murder Of Crowz,,"Les corbeaux ont toujours vécu à proximité des humains, présents à la fois dans les villes et les campagnes.",
https://cdn1.philibertnet.com/390979-thickbox_default/welcome.jpg,Welcome,"
moins de 30mn
","Dans Welcome, vous endossez le costume d'un architecte des années 50 aux États-Unis. Respectez les Plans de construction imposés par la ville et devenez l'architecte le plus puissant de votre génération.","

1 à Plus de 10 joueurs

"
https://cdn2.philibertnet.com/399339-thickbox_default/dice-town-pour-une-poignee-de-cartes.jpg,Dice Town - Pour une poignée de Cartes,"
30mn à 1h
","La ville de Dice Town est en pleine effervescence, les premiers derricks font leur apparition aux alentours de la ville.","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/435399-thickbox_default/les-charlatans-de-quedlinburg.jpg,Les Charlatans de Belcastel,"
30mn à 1h
","Les Charlatans de Belcastel est un jeu de bag building de Wolfgang Warsch. Comme chaque année, le grand rassemblement des guérisseurs a lieu dans la ville de Belcastel. Achetez les bons ingrédients, mélangez-les dans votre sac et faites les meilleurs potions ! Saurez-vous vous arrêter avant l'explosion de votre chaudron ?","

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/415682-thickbox_default/catan-duel.jpg,Catan - Duel,"
1 à 2h
","Catan Duel est un jeu de cartes prenant place dans l'univers de Catan. Commencez avec une petite principauté de quelques cartes, puis construisez votre puissant domaine au fil de la partie.","

2 joueur(s)

"
https://cdn3.philibertnet.com/421120-thickbox_default/celestia-extension-coup-de-theatre.jpg,Celestia - Extension Coup de Théâtre,"
moins de 30mn
","Désormais, vous pouvez quitter l’aéronef en empruntant sa chaloupe. Avec son unique place, il faut être le plus rapide à embarquer... mais voyager en solitaire, est-ce vraiment une si bonne idée ?","

2 à 6 joueur(s)

"
https://cdn3.philibertnet.com/437025-thickbox_default/stay-cool.jpg,Stay Cool,"
moins de 30mn
","Dans Stay Cool, les joueurs devront apprendre à tout faire en même temps. Répondez aux questions du premier joueur, répondez aux questions du second joueur avec les dés et gardez un oeil sur le sablier pour le retourner au bon moment.","

3 à 7 joueur(s)

"
https://cdn2.philibertnet.com/438999-thickbox_default/hero-realms-deck-de-boss-dragon.jpg,Hero Realms - Deck de Boss : Dragon,"
1 à 2h
",Que votre feu s'abatte sur ceux qui oseraient venir piller votre trésor ...,"

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/548650-thickbox_default/ganymede-moon-extension.jpg,Ganymede - Moon,,Moon est une extension pour Ganymède dans laquelle les Corporations peuvent désormais recruter des Conseillers sur la Lune et organiser leur voyage vers Ganymède.,
https://cdn2.philibertnet.com/456162-thickbox_default/time-stories-revolution-the-hadal-project.jpg,Time Stories Revolution - The Hadal Project,"
3 à 4h
","The Hadal Project est un scénario et un jeu complet débutant le second cycle, le Cycle Bleu, de Time Stories Revolution.","

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/464967-thickbox_default/it-s-a-wonderful-world-extension-guerre-et-paix.jpg,It's A Wonderful World - Extension Guerre ou Paix,"
30mn à 1h
","Cette extension pour It's a Wonderful World vous permettre de jouer en mode campagne, de débloquer de nouvelles cartes, voir même d’ouvrir la boite secrète ! Renouvelez l’expérience et prolongez l'expérience ludique en l’amenant encore plus loin !","

1 à 5 joueur(s)

"
https://cdn3.philibertnet.com/472318-thickbox_default/star-realms-frontieres.jpg,Star realms - Frontières,"
30mn à 1h
",Frontière est une extension standalone pour le jeu de deck-building Star Realms. Vous y découvrirez de nouveaux vaisseaux et de nouvelles bases. Cette boite collector vous permettra également de jouer jusqu'à 4 joueurs!,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/476222-thickbox_default/la-marche-du-crabe.jpg,La Marche Du Crabe,"
moins de 30mn
",La Marche du Crabe est un jeu de déduction coopérative hyper immersif et malin. Incarnez deux crabes super-copains qui ont pour mission de libérer 8 de leurs amis du joug des tourteaux.,"

2 joueur(s)

"
https://cdn3.philibertnet.com/479508-thickbox_default/chakra-extension-ying-yang.jpg,Chakra - Extension Yin Yang,"
moins de 30mn
","A vous de trouver le bon équilibre le Yin et le Yang, entre l'énergie noire et l'énergie blanche. Combinez les différents modules d'extension de Chakra - Extension Yin Yang.","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/481053-thickbox_default/bonfire.jpg,Bonfire,"
1 à 2h
","Les feux de joie sont des sources de lumière, d'énergie et de chaleur créées par les gardiens de la lumière afin d'éclairer les villes de cette planète pourtant si sombre.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/483430-thickbox_default/jungle-speed-eco.jpg,Jungle Speed Eco,"
moins de 30mn
","Jungle Speed est un grand classique des jeux de société qui allie simplicité, adrénaline, réflexes et observation. Jouez vos cartes et soyez le plus rapide à vous saisir du totem.","

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/493658-thickbox_default/efemeris-extension-solstice.jpg,Efemeris - Extension Solstice,"
30mn à 1h
",Efemeris - Extension Solstice est une extension pour le jeu Efemeris qui ajoute 3 nouvelles nations.,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/502461-thickbox_default/mystery-house-extension-perdus-dans-l-espace.jpg,Mystery House - Extension Perdus dans l'Espace,"
30mn à 1h
","Mystery House - Perdus dans l'Espace est la seconde extension pour le jeu Mystery House, qui prend pour cadre l'Espace.","

1 à 5 joueur(s)

"
https://cdn2.philibertnet.com/508523-thickbox_default/tichu.jpg,Tichu,"
30mn à 1h
",Tichu est un jeu de plis qui se joue à quatre joueurs en équipe de deux comme à la belote. Mais il existe également une multitude d'autres variantes pour apprécier autrement le jeu.,"

3 à 6 joueur(s)

"
https://cdn2.philibertnet.com/522522-thickbox_default/pantacle.jpg,Pantacle,"
30mn à 1h
","Dans Pantacle, les joueurs incarnent des sorciers lancés dans une course contre la montre pour contrôler le pantacle. Pour cela, soyez le premier à allumer les 5 feux !","

3 à 5 joueur(s)

"
https://cdn3.philibertnet.com/537635-thickbox_default/sherlock-connectez-les-indices.jpg,Sherlock - Connectez les Indices,"
moins de 30mn
",Sherlock - Connectez les Indices est un jeu compétitif d’enquête et de déduction qui vous oppose aux ennemis de Sherlock dans le but de devenir le plus grand détective du monde !,"

2 à 4 joueur(s)

"
https://cdn3.philibertnet.com/540942-thickbox_default/snakesss.jpg,Snakesss,"
moins de 30mn
","Dans Snakess, vous devez répondre ensemble à une question à choix multiple… mais des serpents se cachent parmi vous pour semer la zizanie et qui tentent de vous éloigner de la bonne réponse !","

4 à 8 joueur(s)

"
https://cdn2.philibertnet.com/542556-thickbox_default/l-ile-des-chats-pack-de-bateaux.jpg,L'Île des Chats - Pack de bateaux,"
1 à 2h
",L’Île des Chats : pack de bateaux est une extension pour L’Île des Chats ajoutant du nouveau contenu et des mises à niveau de composants de luxe au jeu.,"

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/543411-thickbox_default/carnegie-extension.jpg,Carnegie - Extension,"
2 à 3h
",Extension pour Carnegie augmentant la variété de vos parties ! Des règles optionnelles qui renouvellent et enrichissent les manières de jouer pour les joueurs expérimentés.,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/549140-thickbox_default/smile-life-extension-apocalypse.jpg,Smile Life - Extension Apocalypse,"
30mn à 1h
",La fin est proche. Résistez aux crises. Armez-vous. Combattez. Affrontez vos adversaires. L’heure de l’Apocalypse a sonné.,"

2 à 6 joueur(s)

"
https://cdn1.philibertnet.com/551919-thickbox_default/brigands.jpg,Brigands,"
30mn à 1h
","Brigands est un jeu asymétrique qui oppose un prince à des bandes de brigands, chacune rivalisant d’ingéniosité pour être plus riche que les autres !","

2 à 6 joueur(s)

"
https://cdn2.philibertnet.com/552941-thickbox_default/viticulture-world.jpg,Viticulture World,"
1 à 2h
","Dans l'extension Viticulture World de Viticulture, coopérez avec les membres de votre grande famille viticole (ou jouez en solo) sur 7 continents asymétriques pour tenter d'obtenir une reconnaissance mondiale.","

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/553813-thickbox_default/woodcraft.jpg,Woodcraft,"
1 à 2h
","Dans Woodcraft, vous incarnez des forestiers qui tiennent des ateliers dans les bois. Vous devez récolter du bois et fabriquer des produits pour vos clients. En cours de route, vous engagez des aides, améliorez votre atelier et achetez différents types de bois et autres outils pour créer le meilleur atelier possible.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/555192-thickbox_default/orconomie.jpg,Orconomie,"
moins de 30mn
",Orconomie est un jeu pour 2 à 5 joueurs qui s’affronteront pour établir des Entreprises dans différents Secteurs Industriels.,"

2 à 5 joueur(s)

"
https://cdn3.philibertnet.com/555381-thickbox_default/the-loop-brigade-a-poils.jpg,The Loop - Brigade à Poils,"
1 à 2h
",Charouman le Noir et Arsène Lupus rejoignent l'Agence pour combattre le terrrrible Dr Foo !,"

1 à 4 joueur(s)

"
https://cdn2.philibertnet.com/556931-thickbox_default/viticulture-world-cartes-continent-de-premiere-partie.jpg,Viticulture World - Cartes Continent de Première Partie,"
1 à 2h
","Un paquet de 9 cartes exclusives ""Continent de première partie"" pour le jeu Viticulture World, qui vous permettra de découvrir l'univers de Greengully.","

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/557004-thickbox_default/unlock-extraordinary-adventures.jpg,Unlock ! Extraordinary Adventures,"
30mn à 1h
","Unlock ! Extraordinary Adventures vous offre l'occasion de vous replonger dans trois nouvelles aventures, qui vous feront voyager dans des univers extraordinaires : incarnez un privé à Hollywood et découvrez ce que cachent les signaux d'une lointaine planète.","

1 à 5 joueur(s)

"
https://cdn1.philibertnet.com/559660-thickbox_default/enchanters.jpg,Enchanters,"
30mn à 1h
","Rejoignez la guilde des Enchanteurs dans ce jeu de draft pour 2 à 4 joueurs, acclamé par la critique! Dans Enchanters, les royaumes sont nombreux et semés de périls. Protégez votre village contre des hordes de monstres. Créez et utilisez des reliques magiques pour les vaincre. Défendez votre village en devenir LE HÉROS!","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/562626-thickbox_default/captain-s-log-kickstarter-edition.jpg,Captain's Log - Kickstarter Edition,"
2 à 3h, 4h et plus, 1 à 2h, 3 à 4h
","Captain's Log - Kickstarter Edition est un jeu de plateau ""bac à sable"" dans lequel vous êtes à la tête d'un navire de l'époque coloniale et affrontez les autres joueurs pour devenir le capitaine le plus célèbre de tous.","

1 à 4 joueur(s)

"
https://cdn1.philibertnet.com/564366-thickbox_default/it-s-a-wonderful-world-extension-loisirs-et-decadence.jpg,It's A Wonderful World - Extension Loisirs et Decadence,"
30mn à 1h
",Loisirs & Decadence est une campagne additionnelle pou It's a Wonderful World. De 1 à 5 joueurs pourront parcourir 5 scénario différent.,"

1 à 5 joueur(s)

"
https://cdn3.philibertnet.com/565896-thickbox_default/mystery-house-extension-le-secret-des-pharaons.jpg,Mystery House - Extension Le Secret des Pharaons,"
30mn à 1h
","Mystery House - Extension Le Secret des Pharaons est la nouvelle extension pour le jeu Mystery House, qui prend pour cadre l'Egypte Ancienne.","

1 à 5 joueur(s)

"
https://cdn3.philibertnet.com/565928-thickbox_default/takattak-a-la-recre.jpg,Takattak à la Récré,"
moins de 30mn
","Takattak à la Récré est un jeu spécialement conçu pour les enfants, à jouer en famille ou à l’école. 52 cartes pour ne plus se laisser marcher sur les pieds !","

1 à 10 joueur(s)

"
https://cdn3.philibertnet.com/569908-thickbox_default/zombicide-undead-or-alive.jpg,Zombicide - Undead or Alive,"
30mn à 1h
",Zombicide : Undead Or Alive est un jeu coopératif pour 1 à 6 joueurs dans lequel vous devrez affronter des hordes de zombis dans un univers de Western !,"

1 à 6 joueur(s)

"
https://cdn3.philibertnet.com/578404-thickbox_default/bahamas-braquage-de-haut-vol.jpg,Bahamas : Braquage de Haut Vol,"
30mn à 1h
","Bahamas - Braquage de Haut Vol est une édition du jeu Bahamas qui comprend le jeu de base, une carte promo, ainsi que son extension Trou d'air.","

4 à 8 joueur(s)

"
https://cdn2.philibertnet.com/582769-thickbox_default/biomos.jpg,Biomos,"
moins de 30mn
",Biomos est un jeu agréable et contemplatif où les sensations de jeux correspondent à sa thématique. Incarnez de jeunes planètes se développant plus ou moins paisiblement dans une galaxie fort lointaine.,"

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/587839-thickbox_default/nemesis-carnomorphes.jpg,Nemesis - Carnomorphes,"
2 à 3h
","Carnomorphs est une extension pour le jeu Nemesis. Faites face aux Carnomorphes, ces créatures s’adaptant rapidement à leur environnement et dévorant tout ce qu’ils trouvent.","

1 à 5 joueur(s)

"
https://cdn1.philibertnet.com/588668-thickbox_default/casting-shadows.jpg,Casting Shadows,"
30mn à 1h
","Dans un monde sombre et enchanteur, voyagez et affrontez vos adversaires. Tout au long de la partie, explorez le monde pour collecter des ressources. Apprenez de nouveaux sorts, invoquez un compagnon et, si vous avez de la chance, débloquez votre forme d’ombre.","

2 à 4 joueur(s)

"
https://cdn2.philibertnet.com/591794-thickbox_default/empire-s-end-gloire-et-declin.jpg,Empire's End - Gloire et Déclin,"
30mn à 1h
","Bravez les menaces qui guettent votre civilisation dans Empire's End - Gloire et Déclin, un jeu d'enchères et de stratégie conçu par John D. Clair.","

2 à 4 joueur(s)

"
https://cdn1.philibertnet.com/592002-thickbox_default/aeon-s-end-a-l-etat-sauvage.jpg,Aeon's End : À l'état Sauvage,"
1 à 2h
","À l'état sauvage est une extension pour Aeon's End : Une Ère Nouvelle. Elle contient nouvelle mission narrative, un nouveau Némésis et deux mages de la brèche, ainsi que de nouvelles pierres précieuses, des reliques, des sorts, des trésors et des minions.","

1 à 4 joueur(s)

"
https://cdn3.philibertnet.com/593066-thickbox_default/trou-noir.jpg,Trou Noir,"
moins de 30mn
","Trou Noir est bien plus qu'un simple jeu de culture générale. C'est une expérience divertissante et hors du commun, conçue pour être jouée en solo ou en équipe avec vos proches. Dans ce jeu, les participants se lancent dans un défi amusant pour déterminer qui, parmi eux, est le moins cultivé.","

2 à 10 joueur(s)

"
